Order Date,Customer ID,Category,Sub-Category,Sales,Quantity,Discount,Marketing,Sales Compensation,Returned
2015-07-17,CP-1234058,Office Supplies,Appliances,4001.04,8,0,1440.24,439.65,FALSE
2012-12-26,Co-126401402,Office Supplies,Fasteners,30.016,4,0.2,3.0016,2.11,FALSE
2013-01-27,GZ-1447048,Technology,Copiers,379.38,2,0,75.84,2.66,FALSE
2014-01-21,AB-16523,Office Supplies,Art,410.88,8,0,78,59.79,FALSE
2012-04-24,JS-5940134,Office Supplies,Binders,42.336,2,0.6,0,11.46,FALSE
2014-12-25,DV-3045137,Furniture,Bookcases,1463.64,4,0,73.08,95.52,FALSE
2015-10-14,HJ-1487578,Technology,Accessories,125.19,3,0,29.97,5.57,FALSE
2015-06-07,CA-226519,Technology,Phones,546,4,0,158.28,39.47,FALSE
2015-10-25,GR-1456082,Office Supplies,Appliances,140.94,3,0,28.14,17.943,FALSE
2013-11-24,SF-1020032,Office Supplies,Paper,20.82,1,0,8.52,3.73,FALSE
2014-11-28,BD-163560,Furniture,Furnishings,23.4,1,0,7.23,1.51,FALSE
2015-10-07,SV-20785139,Technology,Machines,366.75,3,0,73.35,24.97,FALSE
2015-10-29,MK-17905102,Office Supplies,Paper,17.226,2,0.45,0,7.16,FALSE
2012-07-14,CR-2730128,Office Supplies,Labels,3.024,1,0.7,0,1.21,FALSE
2012-08-30,CD-1198048,Office Supplies,Fasteners,50.28,4,0,15.48,3.44,TRUE
2012-07-06,CM-121605,Technology,Accessories,163.38,5,0.4,16.28,7.181,FALSE
2015-05-27,DB-297022,Technology,Copiers,150.12,1,0,21,26.64,FALSE
2015-11-26,EB-39758,Office Supplies,Appliances,306.78,1,0,82.83,12.68,FALSE
2013-06-26,KH-1651048,Technology,Phones,124.59,1,0,53.55,14.81,FALSE
2014-09-27,SN-207101404,Office Supplies,Appliances,236.88,6,0,66.3264,23.16,FALSE
2014-01-22,PV-8985146,Technology,Copiers,316.74,1,0,69.66,74.32,FALSE
2013-04-25,KM-672060,Furniture,Bookcases,1647,4,0,625.8,213.37,FALSE
2012-12-26,CM-12115144,Office Supplies,Binders,80.178,2,0.17,0,3.3,FALSE
2015-06-11,SF-1096560,Office Supplies,Supplies,40.83,1,0,6.51,2.49,FALSE
2015-06-20,ND-184607,Office Supplies,Labels,24.381,3,0.1,7.281,1.78,FALSE
2014-08-21,GM-468070,Office Supplies,Art,308.16,6,0,58.5,13.82,FALSE
2013-03-14,JE-1561027,Office Supplies,Paper,53.28,2,0,13.8,4.31,FALSE
2012-05-20,MZ-1751588,Technology,Machines,476.3619,7,0.17,63.0819,17.69,FALSE
2012-08-17,KE-1642039,Technology,Copiers,1121.67216,7,0.002,20.15216,178.321,FALSE
2014-08-21,NW-1840027,Furniture,Furnishings,145.26,3,0,47.88,13.23,FALSE
2012-06-27,SC-20440120,Furniture,Bookcases,246.9,2,0,34.56,10.93,FALSE
2014-09-24,AJ-795122,Technology,Copiers,590.58,2,0,0,57.11,FALSE
2014-02-04,RA-1994598,Office Supplies,Labels,7.752,2,0.4,0,1.573,FALSE
2014-01-11,DE-132551406,Office Supplies,Paper,63.312,3,0.2,20.5764,11.22,FALSE
2015-07-26,EM-142001402,Furniture,Tables,298.116,6,0.3,0,56.12,FALSE
2015-12-20,MM-179201404,Office Supplies,Binders,36.672,2,0.2,11.46,3.08,FALSE
2015-11-17,BD-1156058,Office Supplies,Envelopes,21.96,3,0,6.12,1.16,FALSE
2014-07-19,PJ-9015137,Technology,Accessories,166.92,2,0,80.1,8.98,FALSE
2012-12-23,LF-171851408,Office Supplies,Paper,9.568,2,0.2,3.4684,1.98,FALSE
2015-12-25,RH-1960039,Technology,Accessories,147.04,4,0,26.4,36.657,FALSE
2015-10-02,MP-8175110,Office Supplies,Envelopes,215.1,6,0,30.06,20.3,FALSE
2013-03-16,MF-182501404,Furniture,Furnishings,43.13,1,0,18.1146,3.35,FALSE
2014-03-03,RC-1982588,Office Supplies,Labels,25.5474,3,0.17,6.7374,1.47,FALSE
2014-12-31,MY-7380138,Office Supplies,Supplies,16.668,2,0.7,0,1.41,TRUE
2012-01-07,DD-1357018,Office Supplies,Binders,18.54,3,0,2.4,3.694,FALSE
2012-12-14,PJ-19015139,Office Supplies,Binders,24.084,4,0.1,4.164,3.59,FALSE
2013-06-13,MM-172607,Office Supplies,Binders,15.066,2,0.1,0,1.13,FALSE
2014-05-10,JM-155357,Office Supplies,Supplies,119.808,4,0.4,0,21.78,FALSE
2014-07-23,BC-1112514,Office Supplies,Binders,146.85,5,0,51.3,9.87,FALSE
2012-08-03,LR-691573,Office Supplies,Storage,49.41,1,0,11.85,3.09,FALSE
2013-03-21,CM-2445111,Office Supplies,Binders,20.16,2,0,9.24,1.48,FALSE
2015-08-16,MG-17650125,Office Supplies,Paper,33.78,2,0,13.8,4.6,FALSE
2015-03-11,JM-1526531,Office Supplies,Paper,74.56,4,0,32,3.675,FALSE
2015-09-23,NZ-8565134,Furniture,Chairs,39.552,2,0.6,0,1.62,FALSE
2014-06-28,JM-156557,Technology,Copiers,687.852,4,0.1,213.972,166.98,FALSE
2012-09-01,CM-1183048,Office Supplies,Supplies,95.64,4,0,21,27.65,FALSE
2012-01-21,MV-174851404,Office Supplies,Paper,19.36,2,0,9.2928,1.94,FALSE
2014-06-24,MP-1817559,Office Supplies,Art,56.5677,3,0.27,5.3577,1.31,FALSE
2015-10-27,GT-14635139,Office Supplies,Supplies,141.48,4,0,9.84,14.94,FALSE
2012-02-09,LT-1711082,Furniture,Tables,406.704,3,0.2,106.704,44.665,FALSE
2013-09-15,JM-1619593,Technology,Copiers,1063.9678,5,0.002,0,83.057,FALSE
2014-04-20,BF-1121548,Office Supplies,Supplies,166.68,4,0,8.28,18.51,FALSE
2012-12-20,AH-1019558,Furniture,Furnishings,220.56,4,0,110.28,58.28,FALSE
2015-10-01,EL-1373536,Office Supplies,Fasteners,49.968,9,0.2,2.448,9.835,TRUE
2015-03-12,PV-189851406,Technology,Accessories,63.88,4,0,24.9132,3.2,FALSE
2014-01-11,MR-754533,Office Supplies,Paper,15.57,1,0,2.94,2.73,FALSE
2015-07-21,RK-1930018,Office Supplies,Art,25.392,2,0.6,0,2.251,FALSE
2015-03-24,BS-117557,Office Supplies,Envelopes,91.746,2,0.1,1.986,29.46,FALSE
2012-11-14,MC-1813082,Office Supplies,Binders,5.32,2,0,1.8,1.175,FALSE
2015-09-19,SS-201401408,Technology,Phones,411.98,2,0,119.4742,24.94,FALSE
2013-09-07,AG-105251406,Office Supplies,Fasteners,7.24,4,0,2.3892,1.35,FALSE
2014-11-18,EC-405029,Office Supplies,Fasteners,11.88,1,0,2.97,2.05,FALSE
2015-07-15,TC-212951404,Office Supplies,Fasteners,4.96,4,0,2.3312,1.54,FALSE
2013-08-24,MS-177101406,Office Supplies,Storage,435.504,3,0.2,48.9942,57.95,FALSE
2014-12-23,KH-633086,Furniture,Chairs,299.16,2,0,95.7,17.14,FALSE
2013-01-19,AR-105107,Furniture,Bookcases,656.532,2,0.1,145.872,62.29,FALSE
2012-08-24,CS-12250102,Office Supplies,Paper,44.649,6,0.45,0,5.98,FALSE
2015-04-10,BS-118001406,Office Supplies,Labels,9.82,2,0,4.8118,1.61,FALSE
2012-08-10,PB-1915045,Office Supplies,Binders,27.36,2,0,8.16,2.32,FALSE
2015-11-20,HA-149207,Office Supplies,Labels,44.415,7,0.1,0,2.85,FALSE
2014-07-18,RA-198851404,Office Supplies,Storage,77.88,2,0,3.894,4.31,FALSE
2013-02-23,AS-225110,Technology,Accessories,42.21,1,0,7.59,3.54,FALSE
2014-09-21,Dl-3600110,Office Supplies,Storage,9.33,1,0,2.97,1.54,FALSE
2014-08-16,JG-1580527,Furniture,Bookcases,498.42,3,0,224.28,32.95,FALSE
2012-08-07,NB-865560,Office Supplies,Fasteners,13.47,1,0,0.66,1.82,FALSE
2012-06-23,TB-215207,Furniture,Furnishings,85.455,5,0.1,10.305,7.11,FALSE
2012-06-22,JD-6150110,Technology,Phones,248.88,2,0,49.74,43.42,FALSE
2015-06-02,TG-21640139,Office Supplies,Art,64.38,2,0,24.42,2.78,FALSE
2013-08-24,MG-1789091,Office Supplies,Art,88.83,7,0.5,0,6.7,FALSE
2015-09-05,VD-2167039,Furniture,Tables,2106.496,8,0.2,526.496,728.389,FALSE
2015-04-03,AH-104651408,Office Supplies,Labels,14.94,3,0,6.8724,1.54,FALSE
2013-11-20,RD-1990027,Furniture,Chairs,641.97,7,0,38.43,177.72,FALSE
2015-03-13,TW-11025107,Office Supplies,Paper,26.28,1,0,5.25,3.76,FALSE
2013-09-05,AG-109001404,Furniture,Bookcases,293.199,3,0.15,0,15.48,FALSE
2014-08-06,CK-1259528,Office Supplies,Appliances,169.5,3,0,61.02,14.335,FALSE
2012-09-14,TB-1125060,Office Supplies,Binders,12.9,2,0,4.98,2.01,FALSE
2013-10-19,TS-2134082,Office Supplies,Supplies,27.12,3,0,2.4,2.912,FALSE
2013-04-19,BK-1126031,Technology,Accessories,92.2,2,0,42.4,11.814,FALSE
2015-06-24,AB-102557,Technology,Copiers,528.444,4,0.1,88.044,65.31,FALSE
2015-06-18,PS-1876018,Furniture,Furnishings,26.016,2,0.6,0,1.434,FALSE
2013-12-01,LP-1709558,Technology,Accessories,344.16,8,0,13.68,20.41,FALSE
2013-12-15,CB-1253548,Office Supplies,Art,44.1,3,0,8.82,4.12,FALSE
2015-04-21,RA-928595,Technology,Accessories,23.787,1,0.7,0,1.62,FALSE
2012-04-14,PR-1888058,Furniture,Chairs,261.24,2,0,101.88,18.48,TRUE
2014-06-07,PS-1876058,Office Supplies,Appliances,426.6,5,0,34.05,67.89,FALSE
2012-09-07,DB-3360146,Furniture,Chairs,322.44,2,0,90.24,86.77,FALSE
2014-07-10,TT-11265134,Technology,Machines,416.592,6,0.6,0,37.3,FALSE
2015-12-11,NH-1861059,Office Supplies,Paper,31.0527,3,0.47,0,2.39,FALSE
2013-05-09,JB-1540055,Office Supplies,Art,79.296,8,0.4,0,3.373,FALSE
2015-01-01,JE-54753,Office Supplies,Envelopes,19.35,1,0,2.1,2.75,FALSE
2014-02-22,BF-975137,Office Supplies,Binders,13.83,1,0,5.1,1.98,FALSE
2012-11-20,DJ-1363045,Furniture,Chairs,231.417,3,0.1,95.067,13.64,FALSE
2014-02-19,MF-1766536,Office Supplies,Fasteners,48.72,5,0.2,9.12,3.187,FALSE
2014-03-22,AG-1076518,Office Supplies,Paper,39.84,2,0,17.12,2.866,FALSE
2012-11-29,AH-1069031,Office Supplies,Storage,72.32,2,0,14.44,6.576,FALSE
2014-10-15,BD-1163548,Office Supplies,Art,45.48,4,0,10.44,2.26,FALSE
2012-11-10,NS-1850582,Office Supplies,Binders,105.18,3,0,49.38,7.316,FALSE
2015-07-24,IL-1510092,Office Supplies,Fasteners,31.644,6,0.4,0,2.43,FALSE
2014-07-09,LS-17245120,Furniture,Furnishings,180.36,4,0,10.8,6.53,FALSE
2012-04-14,AZ-75061,Technology,Accessories,28.38,1,0,5.37,4.4,FALSE
2015-04-10,CC-12685139,Technology,Phones,509.04,3,0,91.62,69.56,FALSE
2014-07-03,BP-1050134,Office Supplies,Appliances,58.8,4,0.6,0,6.05,FALSE
2014-12-27,MC-181301404,Furniture,Tables,902.712,3,0.2,33.8517,64.62,FALSE
2012-07-05,CL-1189027,Office Supplies,Labels,19.38,2,0,9.66,1.54,FALSE
2013-12-10,KM-162251406,Office Supplies,Paper,26.4,5,0,12.672,1.93,FALSE
2013-06-15,BD-1150031,Office Supplies,Supplies,292.8,10,0,114,26.409,FALSE
2015-09-30,SS-208757,Office Supplies,Paper,65.124,4,0.1,15.804,9.61,FALSE
2015-02-03,BO-113501404,Office Supplies,Binders,30.96,2,0.2,10.062,1.96,FALSE
2014-11-26,PO-1918055,Office Supplies,Envelopes,12,5,0.4,0,1.184,FALSE
2014-10-29,KH-1636059,Technology,Phones,469.2156,4,0.17,67.8156,59.7,FALSE
2013-10-05,AD-101807,Technology,Phones,245.862,2,0.1,19.122,15.18,FALSE
2014-09-02,DK-132251406,Technology,Phones,23.988,2,0.4,0,1.43,FALSE
2015-07-27,GZ-145451404,Furniture,Chairs,362.352,3,0.2,45.294,35.2,TRUE
2013-06-07,EA-140355,Furniture,Furnishings,10.092,1,0.4,0,1.689,FALSE
2015-03-20,KC-1625518,Furniture,Bookcases,463.44,4,0,120.48,30.617,FALSE
2013-05-04,NZ-1856558,Office Supplies,Binders,49.95,3,0,13.41,8.79,FALSE
2015-09-23,SU-2066562,Office Supplies,Storage,122.4,4,0.5,0,29.8,FALSE
2015-06-17,JW-1522045,Furniture,Chairs,2114.64,5,0.1,23.49,92.58,FALSE
2013-02-05,LO-171701408,Office Supplies,Paper,29.9,5,0,13.455,6.9,FALSE
2014-09-10,AM-10705125,Office Supplies,Storage,382.41,3,0,3.78,50.2,FALSE
2015-12-09,CW-119051406,Office Supplies,Storage,592.74,6,0,160.0398,37.69,TRUE
2014-12-28,MW-182201406,Technology,Accessories,40,2,0.2,0.5,4.42,FALSE
2014-08-22,SW-10245117,Office Supplies,Art,199.44,4,0,0,48.74,FALSE
2013-09-05,TB-1140060,Technology,Phones,146.7,2,0,20.52,9.28,FALSE
2015-11-06,CD-122801406,Office Supplies,Paper,110.96,2,0,53.2608,15.09,FALSE
2012-01-07,DP-1310545,Office Supplies,Storage,716.04,4,0.1,143.16,32.46,FALSE
2013-11-07,BF-97538,Office Supplies,Binders,100.26,2,0,21,15.19,FALSE
2012-11-02,HG-496595,Office Supplies,Storage,60.966,1,0.7,0,4.13,FALSE
2015-11-21,BK-1260108,Office Supplies,Art,23.52,1,0,0.45,3.65,FALSE
2014-12-17,DO-136457,Office Supplies,Paper,78.264,4,0.4,0,1.94,FALSE
2015-09-04,TS-2161045,Office Supplies,Art,245.43,9,0,41.58,13.91,FALSE
2012-09-07,TT-210701408,Technology,Machines,209.97,3,0,90.2871,33.03,TRUE
2014-04-08,SU-2066555,Furniture,Chairs,65.136,2,0.4,0,1.875,FALSE
2015-07-01,CD-122808,Office Supplies,Art,53.55,3,0,4.23,1.76,FALSE
2012-11-04,NF-1847527,Furniture,Furnishings,48.87,1,0,16.59,5.99,FALSE
2015-06-21,ST-205301406,Office Supplies,Paper,31.104,6,0.2,10.8864,4.16,FALSE
2012-01-03,LW-699061,Office Supplies,Envelopes,47.43,1,0,17.07,3.57,FALSE
2015-07-22,JP-613560,Office Supplies,Storage,48,2,0,5.76,4.58,FALSE
2012-09-25,FG-4260134,Furniture,Chairs,137.208,2,0.6,0,7.96,TRUE
2012-10-07,BS-1180036,Office Supplies,Art,47.904,6,0.2,0,12.566,FALSE
2012-12-15,PO-18850118,Technology,Accessories,64.53,3,0.5,0,5.71,FALSE
2015-07-10,CS-1184518,Office Supplies,Paper,26.94,3,0,8.58,2.771,FALSE
2014-12-26,DB-130607,Office Supplies,Supplies,252.558,6,0.1,2.718,102.48,FALSE
2013-11-20,JM-152657,Office Supplies,Appliances,230.364,3,0.1,0,2.09,FALSE
2014-12-02,MD-1735045,Technology,Phones,129.387,2,0.15,9.087,21.99,FALSE
2012-08-23,Co-264095,Office Supplies,Art,9.063,1,0.7,0,1.56,FALSE
2015-02-07,SP-205451406,Technology,Phones,227.46,6,0,65.9634,4.84,FALSE
2015-01-06,AR-1057036,Office Supplies,Binders,23.712,3,0.2,0,1.482,FALSE
2012-08-07,MB-173051404,Furniture,Furnishings,121.376,4,0.2,0,7.68,FALSE
2012-04-03,BW-1106518,Office Supplies,Storage,526.64,4,0,21.04,38.563,FALSE
2014-01-03,CA-123101402,Technology,Accessories,30.08,2,0.2,0,1.62,FALSE
2015-04-20,CS-2175103,Technology,Phones,143.13,1,0,57.24,9.25,FALSE
2014-10-11,CK-12205139,Office Supplies,Storage,395.88,2,0,193.98,46.6,FALSE
2015-10-18,JA-15970130,Furniture,Bookcases,1123.1703,9,0.37,0,83.77,FALSE
2015-05-08,MC-176357,Technology,Accessories,1774.224,8,0.1,492.624,144.86,FALSE
2012-11-02,MV-1748597,Furniture,Chairs,375.84,5,0.2,107.94,32.07,FALSE
2012-02-22,SZ-1003560,Office Supplies,Storage,57.87,1,0,15.03,5.34,FALSE
2013-11-03,TH-2123536,Technology,Phones,179.392,2,0.2,0,37.578,FALSE
2015-07-03,BW-112005,Technology,Copiers,993.25408,7,0.402,0,109.642,FALSE
2013-09-29,PM-1894045,Technology,Machines,2016.846,9,0.15,0,540.77,FALSE
2012-01-01,JH-159857,Furniture,Furnishings,113.67,5,0.1,37.77,4.7,FALSE
2013-08-02,MC-181007,Furniture,Chairs,183.42,2,0,10.98,26.07,FALSE
2014-12-05,ZC-2191055,Office Supplies,Storage,57.6,3,0.4,0,3.964,FALSE
2014-06-25,AG-49561,Office Supplies,Binders,24.48,4,0,0.96,3.63,FALSE
2012-08-15,KB-1660058,Furniture,Furnishings,97.86,2,0,48.9,7.98,FALSE
2015-09-02,MF-1825045,Furniture,Bookcases,2452.275,7,0.1,190.575,155.69,FALSE
2013-10-02,TB-2140098,Furniture,Chairs,51.264,3,0.4,0,4.369,FALSE
2012-08-08,CK-1232548,Office Supplies,Art,194.4,4,0,83.52,26.87,FALSE
2015-11-12,PW-1903045,Office Supplies,Storage,71.28,3,0.1,31.68,10.39,FALSE
2013-09-10,EB-14110139,Technology,Phones,682.5,5,0,197.85,113.33,FALSE
2015-11-07,SM-2032048,Office Supplies,Storage,349.056,8,0.1,11.616,38.8,FALSE
2013-09-01,AI-855134,Furniture,Bookcases,352.536,2,0.6,0,21.27,FALSE
2015-08-14,DC-128501408,Furniture,Chairs,423.648,2,0.2,47.6604,23.66,FALSE
2013-06-12,KH-166907,Office Supplies,Supplies,100.278,3,0.1,13.338,6.16,FALSE
2012-04-12,BE-113357,Furniture,Furnishings,192.726,2,0.1,70.626,11.28,FALSE
2013-12-07,JF-154901404,Office Supplies,Fasteners,3.96,2,0,0,1.24,FALSE
2014-09-30,HG-1502548,Office Supplies,Storage,346.68,3,0.1,69.3,56.92,FALSE
2014-02-27,MH-1778527,Office Supplies,Storage,49.59,3,0,17.28,3.83,FALSE
2015-11-17,BG-1695131,Office Supplies,Supplies,141.48,4,0,9.84,10.28,FALSE
2015-12-12,AS-102851402,Technology,Accessories,116.312,7,0.2,23.2624,21.6,FALSE
2014-02-20,MT-1807064,Office Supplies,Binders,61.56,9,0,12.69,4.77,FALSE
2013-04-06,ON-8715147,Office Supplies,Art,57.096,4,0.7,0,11.45,FALSE
2013-03-17,HR-148301406,Technology,Accessories,15.02,1,0,2.7036,1.99,FALSE
2015-02-17,KH-16510102,Office Supplies,Binders,25.0665,1,0.15,8.2365,1.68,FALSE
2014-03-16,PL-189251406,Technology,Accessories,83.976,3,0.2,0,11.96,FALSE
2014-01-02,AS-10045139,Office Supplies,Envelopes,164.34,6,0,54.18,7.29,FALSE
2015-04-07,LD-1700558,Office Supplies,Paper,47.46,2,0,14.22,3.84,FALSE
2013-11-22,AG-106757,Furniture,Chairs,149.931,3,0.1,24.921,15.76,FALSE
2014-05-03,JF-1549082,Office Supplies,Fasteners,15.84,2,0,6.8,3.194,FALSE
2015-09-16,GM-145001404,Office Supplies,Art,12.42,3,0,5.2164,1.14,FALSE
2012-10-31,RA-199151404,Technology,Phones,1983.968,4,0.2,247.996,235.13,FALSE
2014-08-15,JL-5130108,Office Supplies,Binders,205.8,4,0,51.36,22.52,FALSE
2013-09-06,PS-18970113,Office Supplies,Storage,1388.94,7,0,208.32,164.5,FALSE
2014-05-31,BF-1108034,Technology,Accessories,298.83,7,0.5,0,28.3,FALSE
2015-12-31,JK-1564091,Office Supplies,Binders,22.86,4,0.5,0,3.46,FALSE
2014-11-19,TC-21295130,Office Supplies,Labels,52.2315,9,0.47,0,6.82,FALSE
2014-11-12,JW-1595531,Office Supplies,Fasteners,74.72,8,0,3.68,9.937,FALSE
2015-10-08,DB-132101402,Office Supplies,Storage,85.52,2,0,22.2352,5.42,FALSE
2015-06-23,TC-2147559,Office Supplies,Storage,103.9326,2,0.17,1.2126,6.1,FALSE
2015-08-02,VG-2179064,Technology,Copiers,294.3,2,0,138.3,25.51,FALSE
2015-12-27,HM-1486045,Technology,Accessories,200.16,2,0,36,13.93,FALSE
2014-10-11,WB-218501402,Office Supplies,Binders,16.392,2,0.8,0,3.8,FALSE
2013-06-22,MC-1784518,Furniture,Tables,551.872,2,0.2,68.952,33.985,FALSE
2013-02-15,RD-195851404,Office Supplies,Paper,36.84,3,0,17.3148,4.04,FALSE
2015-11-21,JH-154301408,Office Supplies,Fasteners,28.728,3,0.2,1.7955,1.49,TRUE
2015-03-01,TC-2114582,Furniture,Bookcases,700.176,3,0.2,0,51.475,FALSE
2014-12-16,TP-1156522,Office Supplies,Storage,134.61,1,0,63.24,5.59,FALSE
2015-05-20,AT-107351404,Office Supplies,Appliances,97.16,2,0,28.1764,22.2,FALSE
2014-05-17,AR-57033,Office Supplies,Art,128.52,4,0,64.2,10.66,FALSE
2014-09-18,JF-1519058,Technology,Phones,497.76,4,0,94.56,52.63,FALSE
2014-02-05,SC-206808,Office Supplies,Binders,44.55,5,0,7.95,4.19,FALSE
2015-11-18,DW-13540120,Office Supplies,Art,185.01,7,0,16.59,24.48,FALSE
2013-06-19,RM-1975058,Technology,Accessories,224.82,2,0,6.72,24.19,FALSE
2014-08-05,BT-11530139,Office Supplies,Art,219.6,8,0.5,0,9.29,FALSE
2015-11-03,BT-1153082,Office Supplies,Labels,16.84,2,0,8.08,1.396,FALSE
2012-02-14,TC-11295111,Office Supplies,Envelopes,77.1,2,0,0.72,15.23,FALSE
2012-04-12,BE-113357,Office Supplies,Supplies,90.153,9,0.1,2.943,4.82,FALSE
2014-04-10,SJ-2021559,Technology,Phones,313.74,3,0.17,15.12,22.5,FALSE
2015-09-29,ND-1837051,Furniture,Furnishings,54.44,2,0,13.04,4.414,FALSE
2015-01-22,CM-12445102,Office Supplies,Fasteners,26.5815,3,0.45,0,1.98,FALSE
2013-10-15,GA-147251402,Furniture,Furnishings,17.14,2,0,6.1704,2.65,FALSE
2013-08-02,TH-2111558,Office Supplies,Art,47.04,2,0,17.4,3.49,TRUE
2015-07-02,AG-1033012,Technology,Accessories,30.14,1,0,10.24,2.22,FALSE
2014-06-21,CG-120401406,Office Supplies,Paper,15.552,3,0.2,5.4432,2.02,FALSE
2013-07-19,RD-1993027,Technology,Machines,485.73,3,0,189.36,35.96,FALSE
2014-06-26,JS-1588027,Furniture,Furnishings,113.04,6,0,49.68,8.24,FALSE
2014-05-30,EA-14035113,Furniture,Chairs,267.36,2,0,117.6,12.09,FALSE
2014-12-26,SB-201707,Technology,Accessories,367.902,9,0.1,73.332,43.75,FALSE
2015-10-02,Dp-1324064,Office Supplies,Fasteners,26.28,2,0,6.54,1.37,FALSE
2014-06-05,RA-1988551,Office Supplies,Labels,23.6,4,0,10.56,1.453,FALSE
2014-07-29,TB-11250134,Technology,Accessories,270.288,6,0.6,0,14.26,FALSE
2014-06-19,KB-165857,Office Supplies,Binders,138.834,3,0.1,44.694,12.44,FALSE
2013-03-03,RW-1954027,Furniture,Furnishings,251.55,5,0,17.55,27.09,FALSE
2015-09-30,AP-91583,Office Supplies,Binders,303.3,6,0,33.3,58.22,FALSE
2015-11-13,DV-1304559,Office Supplies,Binders,22.3104,4,0.17,7.4304,1.64,FALSE
2015-08-12,SC-1026057,Office Supplies,Fasteners,13.38,1,0,3.21,2.05,FALSE
2015-11-14,SB-202901406,Office Supplies,Binders,11.22,10,0.7,0,1.18,FALSE
2014-09-20,RH-195101406,Office Supplies,Binders,49.53,3,0,23.7744,9.65,FALSE
2013-08-03,GH-1441064,Office Supplies,Labels,67.5,6,0,12.06,9.34,FALSE
2014-09-27,AH-10120139,Furniture,Chairs,467.289,9,0.1,0,57.86,FALSE
2012-10-26,SB-2017027,Office Supplies,Appliances,421.95,5,0,122.25,40.41,FALSE
2015-06-26,RK-1930018,Furniture,Furnishings,137.6,4,0,31.6,27.574,FALSE
2015-06-23,TC-11145108,Office Supplies,Art,44.94,2,0,0,11.11,FALSE
2014-08-06,NF-859595,Office Supplies,Fasteners,9.684,2,0.7,0,1.26,FALSE
2014-06-05,EN-137801406,Technology,Machines,1349.85,3,0,364.4595,240.11,FALSE
2015-10-05,PC-1874564,Office Supplies,Envelopes,45.24,1,0,12.21,4.16,FALSE
2012-08-09,NS-8505103,Office Supplies,Paper,23.79,1,0,2.37,4.15,FALSE
2013-05-15,PB-9150134,Office Supplies,Binders,48,10,0.6,0,2.22,FALSE
2014-11-13,SC-1044038,Office Supplies,Binders,196.92,4,0,78.72,18.28,FALSE
2015-12-26,PO-188651406,Technology,Accessories,31.8,3,0,13.674,1.81,FALSE
2015-08-28,CC-1222045,Office Supplies,Art,34.02,2,0,14.28,1.2,FALSE
2012-03-06,BW-111022,Office Supplies,Storage,23.97,1,0,0.45,2.11,FALSE
2013-05-14,MC-1727518,Office Supplies,Envelopes,101.8,5,0,10.1,7.341,FALSE
2012-06-21,ML-775523,Office Supplies,Binders,50.88,1,0,23.4,1.87,FALSE
2015-09-20,JC-1577545,Furniture,Chairs,104.004,2,0.1,13.824,15.19,FALSE
2013-08-13,BP-1095137,Furniture,Bookcases,124.59,1,0,36.12,22.35,FALSE
2013-03-19,LM-70653,Office Supplies,Storage,16.5,1,0,4.11,1.79,FALSE
2015-12-03,JF-1519021,Office Supplies,Storage,9.84,1,0,1.26,1.88,FALSE
2013-04-25,MG-176957,Office Supplies,Labels,31.995,3,0.1,13.095,1.5,FALSE
2013-08-15,RE-194501404,Office Supplies,Storage,70.26,3,0,18.9702,5.63,FALSE
2014-08-14,AS-1024064,Office Supplies,Storage,41.796,3,0.4,0,2.15,FALSE
2015-12-24,GM-14680124,Technology,Machines,36.465,1,0.5,0,1.44,FALSE
2015-10-22,MS-1753058,Office Supplies,Paper,87,5,0,40.8,6.6,FALSE
2013-12-09,SM-10905112,Office Supplies,Storage,246.84,4,0,17.16,22,FALSE
2014-12-27,SG-1008061,Technology,Machines,163.62,1,0,40.89,19.88,FALSE
2013-05-15,LC-1714064,Office Supplies,Paper,338.1,7,0,37.17,17.31,TRUE
2014-11-21,KB-1640555,Office Supplies,Art,42.12,2,0.4,0,1.708,FALSE
2014-09-10,DC-1328555,Office Supplies,Appliances,156.672,4,0.4,0,22.921,FALSE
2015-12-31,SS-20515120,Technology,Copiers,530.22,2,0,180.24,48,FALSE
2014-12-27,BT-1440134,Office Supplies,Storage,24.684,1,0.6,0,3.15,FALSE
2015-04-15,CL-127001402,Office Supplies,Binders,8.76,2,0,4.2048,3.08,FALSE
2013-04-22,KM-16720139,Office Supplies,Envelopes,205.44,8,0.5,0,13.9,FALSE
2015-09-28,VF-1171538,Office Supplies,Paper,33.96,2,0,12.9,2.16,FALSE
2015-09-20,JR-162101404,Furniture,Furnishings,409.216,8,0.2,61.3824,24.42,FALSE
2014-02-12,MN-7935134,Office Supplies,Art,10.68,1,0.6,0,1.08,FALSE
2014-01-02,AG-52560,Office Supplies,Supplies,45.06,2,0,21.6,4.89,FALSE
2015-06-18,AG-1027045,Office Supplies,Storage,1019.52,8,0.1,79.2,69.85,FALSE
2013-09-17,CC-1267064,Office Supplies,Binders,12.24,2,0,0.48,2.24,FALSE
2014-10-15,JH-1582039,Technology,Phones,492.96,6,0,83.76,32.693,FALSE
2012-10-17,IG-150851404,Office Supplies,Paper,61.96,2,0,27.882,8.07,FALSE
2013-08-27,DB-1306082,Office Supplies,Envelopes,19.2,3,0,7.44,2.595,FALSE
2014-07-16,VW-2177527,Technology,Accessories,569.55,5,0,0,74.21,FALSE
2012-10-28,JC-538595,Technology,Phones,50.022,1,0.7,0,2.3,FALSE
